well,od,time
C 9,0.9070,57601.39
C 9,0.9060,58801.39
C 9,0.9050,60001.39
C 9,0.9070,61201.39
C 9,0.9070,62401.39
C 9,0.9080,63601.39
C 9,0.9080,64801.39
C 9,0.9070,66001.39
C 9,0.9070,67201.39
C 9,0.9070,68401.39
C 9,0.9070,69601.39
C 9,0.9060,70801.39
C 9,0.9050,72001.39
C 10,0.0462,1.41
C 10,0.0470,1201.40
C 10,0.0467,2401.40
C 10,0.0475,3601.40
C 10,0.0471,4801.40
C 10,0.0465,6001.40
C 10,0.0475,7201.40
C 10,0.0469,8401.40
C 10,0.0474,9601.40
C 10,0.0467,10801.40
C 10,0.0470,12001.40
C 10,0.0469,13201.40
C 10,0.0469,14401.40
C 10,0.0471,15601.40
C 10,0.0471,16801.40
C 10,0.0468,18001.40
C 10,0.0468,19201.40
C 10,0.0471,20401.40
C 10,0.0472,21601.40
C 10,0.0469,22801.40
C 10,0.0471,24001.40
C 10,0.0469,25201.40
C 10,0.0469,26401.40
C 10,0.0465,27601.40
C 10,0.0469,28801.40
C 10,0.0476,30001.40
C 10,0.0473,31201.40
C 10,0.0473,32401.40
C 10,0.0465,33601.40
C 10,0.0464,34801.40
C 10,0.0464,36001.40
C 10,0.0468,37201.40
C 10,0.0470,38401.40
C 10,0.0469,39601.40
C 10,0.0472,40801.40
C 10,0.0465,42001.40
C 10,0.0466,43201.40
C 10,0.0463,44401.40
C 10,0.0464,45601.40
C 10,0.0472,46801.40
C 10,0.0466,48001.40
C 10,0.0465,49201.40
C 10,0.0466,50401.40
C 10,0.0468,51601.40
C 10,0.0469,52801.40
C 10,0.0463,54001.40
C 10,0.0464,55201.40
C 10,0.0462,56401.40
C 10,0.0464,57601.40
C 10,0.0463,58801.40
C 10,0.0460,60001.40
C 10,0.0463,61201.40
C 10,0.0456,62401.40
C 10,0.0462,63601.40
C 10,0.0462,64801.40
C 10,0.0460,66001.40
C 10,0.0461,67201.40
C 10,0.0460,68401.40
C 10,0.0453,69601.40
C 10,0.0455,70801.40
C 10,0.0456,72001.40
C 11,0.0464,1.43
C 11,0.0470,1201.42
C 11,0.0462,2401.42
C 11,0.0472,3601.42
C 11,0.0470,4801.42
C 11,0.0466,6001.42
C 11,0.0469,7201.42
C 11,0.0464,8401.42
C 11,0.0465,9601.42
C 11,0.0459,10801.42
C 11,0.0464,12001.42
C 11,0.0462,13201.42
C 11,0.0461,14401.42
C 11,0.0471,15601.42
C 11,0.0460,16801.42
C 11,0.0461,18001.42
C 11,0.0468,19201.42
C 11,0.0463,20401.42
C 11,0.0463,21601.42
C 11,0.0461,22801.42
C 11,0.0463,24001.42
C 11,0.0462,25201.42
C 11,0.0466,26401.42
C 11,0.0464,27601.42
C 11,0.0461,28801.42
C 11,0.0464,30001.42
C 11,0.0468,31201.42
C 11,0.0462,32401.42
C 11,0.0455,33601.42
C 11,0.0455,34801.42
C 11,0.0458,36001.42
C 11,0.0454,37201.42
C 11,0.0458,38401.42
C 11,0.0460,39601.42
C 11,0.0461,40801.42
C 11,0.0458,42001.42
C 11,0.0451,43201.42
C 11,0.0449,44401.42
C 11,0.0454,45601.42
C 11,0.0455,46801.42
C 11,0.0454,48001.42
C 11,0.0451,49201.42
C 11,0.0454,50401.42
C 11,0.0448,51601.42
C 11,0.0448,52801.42
C 11,0.0446,54001.42
C 11,0.0443,55201.42
C 11,0.0449,56401.42
C 11,0.0450,57601.42
C 11,0.0444,58801.42
C 11,0.0441,60001.42
C 11,0.0444,61201.42
C 11,0.0440,62401.42
C 11,0.0440,63601.42
C 11,0.0443,64801.42
C 11,0.0440,66001.42
C 11,0.0437,67201.42
C 11,0.0439,68401.42
C 11,0.0432,69601.42
C 11,0.0434,70801.42
C 11,0.0431,72001.42
C 12,0.0454,1.45
C 12,0.0464,1201.44
C 12,0.0464,2401.44
C 12,0.0465,3601.44
C 12,0.0463,4801.44
C 12,0.0455,6001.44
C 12,0.0463,7201.44
C 12,0.0466,8401.44
C 12,0.0461,9601.44
C 12,0.0452,10801.44
C 12,0.0458,12001.44
C 12,0.0457,13201.44
C 12,0.0455,14401.44
C 12,0.0465,15601.44
C 12,0.0457,16801.44
C 12,0.0456,18001.44
C 12,0.0461,19201.44
C 12,0.0456,20401.44
C 12,0.0453,21601.44
C 12,0.0458,22801.44
C 12,0.0456,24001.44
C 12,0.0453,25201.44
C 12,0.0456,26401.44
C 12,0.0454,27601.44
C 12,0.0450,28801.44
C 12,0.0456,30001.44
C 12,0.0453,31201.44
C 12,0.0449,32401.44
C 12,0.0446,33601.44
C 12,0.0448,34801.44
C 12,0.0441,36001.44
C 12,0.0442,37201.44
C 12,0.0444,38401.44
C 12,0.0443,39601.44
C 12,0.0445,40801.44
C 12,0.0442,42001.44
C 12,0.0436,43201.44
C 12,0.0437,44401.44
C 12,0.0435,45601.44
C 12,0.0437,46801.44
C 12,0.0435,48001.44
C 12,0.0425,49201.44
C 12,0.0426,50401.44
C 12,0.0425,51601.44
C 12,0.0418,52801.44
C 12,0.0418,54001.44
C 12,0.0415,55201.44
C 12,0.0413,56401.44
C 12,0.0420,57601.44
C 12,0.0409,58801.44
C 12,0.0404,60001.44
C 12,0.0402,61201.44
C 12,0.0396,62401.44
C 12,0.0399,63601.44
C 12,0.0387,64801.44
C 12,0.0382,66001.44
C 12,0.0374,67201.44
C 12,0.0382,68401.44
C 12,0.0381,69601.44
C 12,0.0372,70801.44
C 12,0.0373,72001.44
D 1,0.0463,2.07
D 1,0.0463,1202.07
D 1,0.0454,2402.07
D 1,0.0460,3602.07
D 1,0.0461,4802.07
D 1,0.0455,6002.07
D 1,0.0460,7202.07
D 1,0.0462,8402.07
D 1,0.0455,9602.07
D 1,0.0448,10802.07
D 1,0.0450,12002.07
D 1,0.0470,13202.07
D 1,0.0452,14402.07
D 1,0.0455,15602.07
D 1,0.0448,16802.07
D 1,0.0453,18002.07
D 1,0.0454,19202.07
D 1,0.0450,20402.07
D 1,0.0451,21602.07
D 1,0.0450,22802.07
D 1,0.0454,24002.07
D 1,0.0448,25202.07
D 1,0.0443,26402.07
D 1,0.0453,27602.07
D 1,0.0445,28802.07
D 1,0.0445,30002.07
D 1,0.0444,31202.07
D 1,0.0446,32402.07
D 1,0.0440,33602.07
D 1,0.0443,34802.07
D 1,0.0438,36002.07
D 1,0.0442,37202.07
D 1,0.0440,38402.07
D 1,0.0437,39602.07
D 1,0.0443,40802.07
D 1,0.0438,42002.07
D 1,0.0440,43202.07
D 1,0.0438,44402.07
D 1,0.0431,45602.07
D 1,0.0433,46802.07
D 1,0.0436,48002.07
D 1,0.0424,49202.07
D 1,0.0433,50402.07
D 1,0.0428,51602.07
D 1,0.0427,52802.07
D 1,0.0417,54002.07
D 1,0.0420,55202.07
D 1,0.0422,56402.07
D 1,0.0421,57602.07
D 1,0.0415,58802.07
D 1,0.0412,60002.07
D 1,0.0409,61202.07
D 1,0.0406,62402.07
D 1,0.0406,63602.07
D 1,0.0410,64802.07
D 1,0.0403,66002.07
D 1,0.0398,67202.07
D 1,0.0399,68402.07
D 1,0.0386,69602.07
D 1,0.0384,70802.07
D 1,0.0379,72002.07
D 2,0.0479,2.06
D 2,0.0472,1202.05
D 2,0.0471,2402.05
D 2,0.0479,3602.05
D 2,0.0474,4802.05
D 2,0.0471,6002.05
D 2,0.0476,7202.05
D 2,0.0479,8402.05
D 2,0.0475,9602.05
D 2,0.0472,10802.05
D 2,0.0469,12002.05
D 2,0.0470,13202.05
D 2,0.0466,14402.05
D 2,0.0475,15602.05
D 2,0.0470,16802.05
D 2,0.0467,18002.05
D 2,0.0474,19202.05
D 2,0.0473,20402.05
D 2,0.0471,21602.05
D 2,0.0472,22802.05
D 2,0.0476,24002.05
D 2,0.0474,25202.05
D 2,0.0470,26402.05
D 2,0.0472,27602.05
D 2,0.0469,28802.05
D 2,0.0470,30002.05
D 2,0.0475,31202.05
D 2,0.0474,32402.05
D 2,0.0470,33602.05
D 2,0.0471,34802.05
D 2,0.0468,36002.05
D 2,0.0468,37202.05
D 2,0.0466,38402.05
D 2,0.0470,39602.05
D 2,0.0472,40802.05
D 2,0.0470,42002.05
D 2,0.0463,43202.05
D 2,0.0462,44402.05
D 2,0.0469,45602.05
D 2,0.0469,46802.05
D 2,0.0466,48002.05
D 2,0.0462,49202.05
D 2,0.0461,50402.05
D 2,0.0464,51602.05
D 2,0.0460,52802.05
D 2,0.0463,54002.05
D 2,0.0457,55202.05
D 2,0.0459,56402.05
D 2,0.0465,57602.05
D 2,0.0460,58802.05
D 2,0.0459,60002.05
D 2,0.0454,61202.05
D 2,0.0450,62402.05
D 2,0.0457,63602.05
D 2,0.0462,64802.05
D 2,0.0456,66002.05
D 2,0.0456,67202.05
D 2,0.0454,68402.05
D 2,0.0445,69602.05
D 2,0.0450,70802.05
D 2,0.0448,72002.05
D 3,0.0515,2.04
D 3,0.0525,1202.03
D 3,0.0512,2402.03
D 3,0.0521,3602.03
D 3,0.0522,4802.03
D 3,0.0522,6002.03
D 3,0.0542,7202.03
D 3,0.0560,8402.03
D 3,0.0605,9602.03
D 3,0.0681,10802.03
D 3,0.0828,12002.03
D 3,0.1070,13202.03
D 3,0.1650,14402.03
D 3,0.2260,15602.03
D 3,0.2890,16802.03
D 3,0.4080,18002.03
D 3,0.4590,19202.03
D 3,0.4510,20402.03
D 3,0.4380,21602.03
D 3,0.4250,22802.03
D 3,0.4550,24002.03
D 3,0.5010,25202.03
D 3,0.5770,26402.03
D 3,0.7070,27602.03
D 3,0.7960,28802.03
D 3,0.8760,30002.03
D 3,0.9440,31202.03
D 3,0.9710,32402.03
D 3,0.9870,33602.03
D 3,0.9940,34802.03
D 3,0.9980,36002.03
D 3,1.0000,37202.03
D 3,1.0000,38402.03
D 3,1.0000,39602.03
D 3,0.9980,40802.03
D 3,1.0000,42002.03
D 3,0.9940,43202.03
D 3,0.9860,44402.03
D 3,0.9810,45602.03
D 3,0.9690,46802.03
D 3,0.9660,48002.03
D 3,0.9630,49202.03
D 3,0.9520,50402.03
D 3,0.9550,51602.03
D 3,0.9410,52802.03
D 3,0.9390,54002.03
D 3,0.9380,55202.03
D 3,0.9400,56402.03
D 3,0.9420,57602.03
D 3,0.9420,58802.03
D 3,0.9430,60002.03
D 3,0.9430,61202.03
D 3,0.9430,62402.03
D 3,0.9420,63602.03
D 3,0.9430,64802.03
D 3,0.9420,66002.03
D 3,0.9420,67202.03
D 3,0.9410,68402.03
D 3,0.9390,69602.03
D 3,0.9400,70802.03
D 3,0.9380,72002.03
D 4,0.0516,2.02
D 4,0.0534,1202.01
D 4,0.0527,2402.01
D 4,0.0526,3602.01
D 4,0.0523,4802.01
D 4,0.0536,6002.01
D 4,0.0549,7202.01
D 4,0.0574,8402.01
D 4,0.0611,9602.01
D 4,0.0679,10802.01
D 4,0.0827,12002.01
D 4,0.1090,13202.01
D 4,0.1740,14402.01
D 4,0.2430,15602.01
D 4,0.3080,16802.01
D 4,0.4240,18002.01
D 4,0.4600,19202.01
D 4,0.4520,20402.01
D 4,0.4420,21602.01
D 4,0.4370,22802.01
D 4,0.4830,24002.01
D 4,0.5490,25202.01
D 4,0.6400,26402.01
D 4,0.7640,27602.01
D 4,0.8490,28802.01
D 4,0.9160,30002.01
D 4,0.9810,31202.01
D 4,1.0100,32402.01
D 4,1.0100,33602.01
D 4,1.0200,34802.01
D 4,1.0300,36002.01
D 4,1.0300,37202.01
D 4,1.0300,38402.01
D 4,1.0300,39602.01
D 4,1.0300,40802.01
D 4,1.0200,42002.01
D 4,1.0200,43202.01
D 4,1.0200,44402.01
D 4,1.0200,45602.01
D 4,1.0200,46802.01
D 4,1.0100,48002.01
D 4,1.0100,49202.01
D 4,1.0100,50402.01
D 4,1.0100,51602.01
D 4,1.0100,52802.01
D 4,1.0100,54002.01
D 4,1.0100,55202.01
D 4,1.0100,56402.01
D 4,1.0000,57602.01
D 4,0.9970,58802.01
D 4,0.9920,60002.01
D 4,0.9870,61202.01
D 4,0.9840,62402.01
D 4,0.9810,63602.01
D 4,0.9790,64802.01
D 4,0.9790,66002.01
D 4,0.9780,67202.01
D 4,0.9770,68402.01
D 4,0.9750,69602.01
D 4,0.9750,70802.01
D 4,0.9730,72002.01
D 5,0.0511,2.00
D 5,0.0531,1202.00
D 5,0.0519,2402.00
D 5,0.0525,3602.00
D 5,0.0524,4802.00
D 5,0.0534,6002.00
D 5,0.0565,7202.00
D 5,0.0605,8402.00
D 5,0.0684,9602.00
D 5,0.0821,10802.00
D 5,0.1060,12002.00
D 5,0.1520,13202.00
D 5,0.2500,14402.00
D 5,0.3660,15602.00
D 5,0.4540,16802.00
D 5,0.5270,18002.00
D 5,0.5760,19202.00
D 5,0.6170,20402.00
D 5,0.6470,21602.00
D 5,0.6960,22802.00
D 5,0.7650,24002.00
D 5,0.8320,25202.00
D 5,0.8770,26402.00
D 5,0.9250,27602.00
D 5,0.9580,28802.00
D 5,0.9830,30002.00
D 5,0.9960,31202.00
D 5,1.0100,32402.00
D 5,1.0300,33602.00
D 5,1.0300,34802.00
D 5,1.0400,36002.00
D 5,1.0200,37202.00
D 5,1.0200,38402.00
D 5,1.0200,39602.00
D 5,1.0200,40802.00
D 5,1.0100,42002.00
D 5,1.0100,43202.00
D 5,1.0100,44402.00
D 5,1.0100,45602.00
D 5,1.0100,46802.00
D 5,1.0100,48002.00
D 5,1.0000,49202.00
D 5,1.0000,50402.00
D 5,0.9970,51602.00
D 5,0.9930,52802.00
D 5,0.9890,54002.00
D 5,0.9880,55202.00
D 5,0.9850,56402.00
D 5,0.9820,57602.00
D 5,0.9800,58802.00
D 5,0.9780,60002.00
D 5,0.9780,61202.00
D 5,0.9760,62402.00
D 5,0.9750,63602.00
D 5,0.9740,64802.00
D 5,0.9730,66002.00
D 5,0.9720,67202.00
D 5,0.9710,68402.00
D 5,0.9700,69602.00
D 5,0.9690,70802.00
D 5,0.9680,72002.00
D 6,0.0534,1.98
D 6,0.0548,1201.98
D 6,0.0543,2401.98
D 6,0.0539,3601.98
D 6,0.0541,4801.98
D 6,0.0546,6001.98
D 6,0.0564,7201.98
D 6,0.0581,8401.98
D 6,0.0615,9601.98
D 6,0.0680,10801.98
D 6,0.0797,12001.98
D 6,0.1030,13201.98
D 6,0.1320,14401.98
D 6,0.1730,15601.98
D 6,0.2350,16801.98
D 6,0.2750,18001.98
D 6,0.2660,19201.98
D 6,0.2490,20401.98
D 6,0.2390,21601.98
D 6,0.2410,22801.98
D 6,0.2530,24001.98
D 6,0.3180,25201.98
D 6,0.3940,26401.98
D 6,0.3910,27601.98
D 6,0.4260,28801.98
D 6,0.4690,30001.98
D 6,0.5240,31201.98
D 6,0.5700,32401.98
D 6,0.6380,33601.98
D 6,0.6900,34801.98
D 6,0.7300,36001.98
D 6,0.7660,37201.98
D 6,0.7890,38401.98
D 6,0.8240,39601.98
D 6,0.8520,40801.98
D 6,0.8700,42001.98
D 6,0.8820,43201.98
D 6,0.8900,44401.98
D 6,0.8960,45601.98
D 6,0.8960,46801.98
D 6,0.8980,48001.98
D 6,0.8960,49201.98
D 6,0.8980,50401.98
D 6,0.8970,51601.98
D 6,0.8950,52801.98
D 6,0.8940,54001.98
D 6,0.8940,55201.98
D 6,0.8930,56401.98
D 6,0.8940,57601.98
D 6,0.8930,58801.98
D 6,0.8960,60001.98
D 6,0.8970,61201.98
D 6,0.8960,62401.98
D 6,0.8960,63601.98
D 6,0.8950,64801.98
D 6,0.8890,66001.98
D 6,0.8870,67201.98
D 6,0.8860,68401.98
D 6,0.8810,69601.98
D 6,0.8810,70801.98
D 6,0.8790,72001.98
D 7,0.0514,1.97
D 7,0.0519,1201.96
D 7,0.0511,2401.96
D 7,0.0517,3601.96
D 7,0.0514,4801.96
D 7,0.0517,6001.96
D 7,0.0542,7201.96
D 7,0.0556,8401.96
D 7,0.0595,9601.96
D 7,0.0662,10801.96
D 7,0.0775,12001.96
D 7,0.0953,13201.96
D 7,0.1350,14401.96
D 7,0.2170,15601.96
D 7,0.3200,16801.96
D 7,0.4210,18001.96
D 7,0.4890,19201.96
D 7,0.5210,20401.96
D 7,0.5450,21601.96
D 7,0.5630,22801.96
D 7,0.6230,24001.96
D 7,0.7160,25201.96
D 7,0.7730,26401.96
D 7,0.8480,27601.96
D 7,0.9230,28801.96
D 7,0.9740,30001.96
D 7,0.9970,31201.96
D 7,1.0200,32401.96
D 7,1.0400,33601.96
D 7,1.0400,34801.96
D 7,1.0300,36001.96
D 7,1.0300,37201.96
D 7,1.0300,38401.96
D 7,1.0300,39601.96
D 7,1.0200,40801.96
D 7,1.0200,42001.96
D 7,1.0200,43201.96
D 7,1.0200,44401.96
D 7,1.0100,45601.96
D 7,1.0100,46801.96
D 7,1.0100,48001.96
D 7,1.0100,49201.96
D 7,1.0000,50401.96
D 7,1.0000,51601.96
D 7,0.9970,52801.96
D 7,0.9930,54001.96
D 7,0.9920,55201.96
D 7,0.9900,56401.96
D 7,0.9890,57601.96
D 7,0.9870,58801.96
D 7,0.9860,60001.96
D 7,0.9860,61201.96
D 7,0.9830,62401.96
D 7,0.9830,63601.96
D 7,0.9830,64801.96
D 7,0.9820,66001.96
D 7,0.9800,67201.96
D 7,0.9800,68401.96
D 7,0.9790,69601.96
D 7,0.9790,70801.96
D 7,0.9780,72001.96
D 8,0.0493,1.95
D 8,0.0514,1201.94
D 8,0.0506,2401.94
D 8,0.0513,3601.94
D 8,0.0514,4801.94
D 8,0.0527,6001.94
D 8,0.0549,7201.94
D 8,0.0564,8401.94
D 8,0.0609,9601.94
D 8,0.0674,10801.94
D 8,0.0789,12001.94
D 8,0.1000,13201.94
D 8,0.1570,14401.94
D 8,0.2250,15601.94
D 8,0.3060,16801.94
D 8,0.4440,18001.94
D 8,0.5080,19201.94
D 8,0.5500,20401.94
D 8,0.5620,21601.94
D 8,0.5680,22801.94
D 8,0.6180,24001.94
D 8,0.5970,25201.94
D 8,0.5370,26401.94
D 8,0.5350,27601.94
D 8,0.6240,28801.94
D 8,0.7300,30001.94
D 8,0.8140,31201.94
D 8,0.8760,32401.94
D 8,0.9590,33601.94
D 8,0.9960,34801.94
D 8,1.0100,36001.94
D 8,1.0200,37201.94
D 8,1.0200,38401.94
D 8,1.0200,39601.94
D 8,1.0200,40801.94
D 8,1.0200,42001.94
D 8,1.0200,43201.94
D 8,1.0100,44401.94
D 8,1.0100,45601.94
D 8,1.0100,46801.94
D 8,1.0100,48001.94
D 8,1.0000,49201.94
D 8,1.0000,50401.94
D 8,0.9990,51601.94
D 8,0.9960,52801.94
D 8,0.9940,54001.94
D 8,0.9920,55201.94
D 8,0.9920,56401.94
D 8,0.9900,57601.94
D 8,0.9880,58801.94
D 8,0.9860,60001.94
D 8,0.9850,61201.94
D 8,0.9840,62401.94
D 8,0.9820,63601.94
D 8,0.9820,64801.94
D 8,0.9800,66001.94
D 8,0.9800,67201.94
D 8,0.9790,68401.94
D 8,0.9780,69601.94
D 8,0.9770,70801.94
D 8,0.9750,72001.94
D 9,0.0514,1.93
D 9,0.0525,1201.92
D 9,0.0514,2401.92
D 9,0.0524,3601.92
D 9,0.0516,4801.92
D 9,0.0526,6001.92
D 9,0.0545,7201.92
D 9,0.0569,8401.92
D 9,0.0625,9601.92
D 9,0.0716,10801.92
D 9,0.0882,12001.92
D 9,0.1200,13201.92
D 9,0.1930,14401.92
D 9,0.2720,15601.92
D 9,0.3420,16801.92
D 9,0.4320,18001.92
D 9,0.4450,19201.92
D 9,0.4360,20401.92
D 9,0.4320,21601.92
D 9,0.4380,22801.92
D 9,0.5070,24001.92
D 9,0.5840,25201.92
D 9,0.7130,26401.92
D 9,0.8060,27601.92
D 9,0.8770,28801.92
D 9,0.9550,30001.92
D 9,0.9880,31201.92
D 9,1.0000,32401.92
D 9,1.0100,33601.92
D 9,1.0100,34801.92
D 9,1.0100,36001.92
D 9,1.0100,37201.92
D 9,1.0100,38401.92
D 9,1.0100,39601.92
D 9,1.0100,40801.92
D 9,1.0100,42001.92
D 9,1.0100,43201.92
D 9,1.0000,44401.92
D 9,0.9960,45601.92
D 9,0.9940,46801.92
D 9,0.9900,48001.92
D 9,0.9860,49201.92
D 9,0.9810,50401.92
D 9,0.9650,51601.92
D 9,0.9510,52801.92
D 9,0.9510,54001.92
D 9,0.9500,55201.92
D 9,0.9480,56401.92
D 9,0.9500,57601.92
D 9,0.9500,58801.92
D 9,0.9500,60001.92
D 9,0.9500,61201.92
D 9,0.9500,62401.92
D 9,0.9490,63601.92
D 9,0.9490,64801.92
D 9,0.9490,66001.92
D 9,0.9480,67201.92
D 9,0.9480,68401.92
D 9,0.9460,69601.92
D 9,0.9460,70801.92
D 9,0.9460,72001.92
D 10,0.0472,1.91
D 10,0.0474,1201.91
D 10,0.0472,2401.91
D 10,0.0477,3601.91
D 10,0.0471,4801.91
D 10,0.0470,6001.91
D 10,0.0472,7201.91
D 10,0.0472,8401.91
D 10,0.0470,9601.91
D 10,0.0470,10801.91
D 10,0.0469,12001.91
D 10,0.0469,13201.91
D 10,0.0472,14401.91
D 10,0.0471,15601.91
D 10,0.0468,16801.91
D 10,0.0472,18001.91
D 10,0.0477,19201.91
D 10,0.0471,20401.91
D 10,0.0465,21601.91
D 10,0.0474,22801.91
D 10,0.0474,24001.91
D 10,0.0474,25201.91
D 10,0.0472,26401.91
D 10,0.0475,27601.91
D 10,0.0470,28801.91
D 10,0.0475,30001.91
D 10,0.0477,31201.91
D 10,0.0475,32401.91
D 10,0.0470,33601.91
D 10,0.0470,34801.91
D 10,0.0465,36001.91
D 10,0.0472,37201.91
D 10,0.0473,38401.91
D 10,0.0473,39601.91
D 10,0.0477,40801.91
D 10,0.0475,42001.91
D 10,0.0464,43201.91
D 10,0.0468,44401.91
D 10,0.0471,45601.91
D 10,0.0474,46801.91
D 10,0.0471,48001.91
D 10,0.0466,49201.91
D 10,0.0473,50401.91
D 10,0.0470,51601.91
D 10,0.0466,52801.91
D 10,0.0466,54001.91
D 10,0.0467,55201.91
D 10,0.0465,56401.91
D 10,0.0465,57601.91
D 10,0.0464,58801.91
D 10,0.0460,60001.91
D 10,0.0463,61201.91
D 10,0.0460,62401.91
D 10,0.0457,63601.91
D 10,0.0466,64801.91
D 10,0.0459,66001.91
D 10,0.0460,67201.91
D 10,0.0460,68401.91
D 10,0.0456,69601.91
D 10,0.0452,70801.91
D 10,0.0451,72001.91
D 11,0.0476,1.89
D 11,0.0473,1201.89
D 11,0.0469,2401.89
D 11,0.0473,3601.89
D 11,0.0473,4801.89
D 11,0.0463,6001.89
D 11,0.0472,7201.89
D 11,0.0473,8401.89
D 11,0.0471,9601.89
D 11,0.0463,10801.89
D 11,0.0465,12001.89
D 11,0.0468,13201.89
D 11,0.0465,14401.89
D 11,0.0468,15601.89
D 11,0.0463,16801.89
D 11,0.0464,18001.89
D 11,0.0470,19201.89
D 11,0.0466,20401.89
D 11,0.0464,21601.89
D 11,0.0467,22801.89
D 11,0.0465,24001.89
D 11,0.0462,25201.89
D 11,0.0461,26401.89
D 11,0.0468,27601.89
D 11,0.0461,28801.89
D 11,0.0462,30001.89
D 11,0.0467,31201.89
D 11,0.0463,32401.89
D 11,0.0457,33601.89
D 11,0.0457,34801.89
D 11,0.0455,36001.89
D 11,0.0454,37201.89
D 11,0.0452,38401.89
D 11,0.0460,39601.89
D 11,0.0464,40801.89
D 11,0.0460,42001.89
D 11,0.0454,43201.89
D 11,0.0451,44401.89
D 11,0.0451,45601.89
D 11,0.0462,46801.89
D 11,0.0454,48001.89
D 11,0.0449,49201.89
D 11,0.0454,50401.89
D 11,0.0447,51601.89
D 11,0.0450,52801.89
D 11,0.0444,54001.89
D 11,0.0448,55201.89
D 11,0.0450,56401.89
D 11,0.0454,57601.89
D 11,0.0448,58801.89
D 11,0.0445,60001.89
D 11,0.0447,61201.89
D 11,0.0441,62401.89
D 11,0.0443,63601.89
D 11,0.0443,64801.89
D 11,0.0438,66001.89
D 11,0.0438,67201.89
D 11,0.0440,68401.89
D 11,0.0438,69601.89
D 11,0.0433,70801.89
D 11,0.0433,72001.89
D 12,0.0462,1.88
D 12,0.0459,1201.87
D 12,0.0459,2401.87
D 12,0.0469,3601.87
D 12,0.0461,4801.87
D 12,0.0460,6001.87
D 12,0.0461,7201.87
D 12,0.0461,8401.87
D 12,0.0461,9601.87
D 12,0.0456,10801.87
D 12,0.0458,12001.87
D 12,0.0458,13201.87
D 12,0.0457,14401.87
D 12,0.0455,15601.87
D 12,0.0456,16801.87
D 12,0.0454,18001.87
D 12,0.0456,19201.87
D 12,0.0453,20401.87
D 12,0.0452,21601.87
D 12,0.0452,22801.87
D 12,0.0450,24001.87
D 12,0.0450,25201.87
D 12,0.0450,26401.87
D 12,0.0447,27601.87
D 12,0.0446,28801.87
D 12,0.0447,30001.87
D 12,0.0445,31201.87
D 12,0.0445,32401.87
D 12,0.0440,33601.87
D 12,0.0443,34801.87
D 12,0.0432,36001.87
D 12,0.0435,37201.87
D 12,0.0438,38401.87
D 12,0.0433,39601.87
D 12,0.0440,40801.87
D 12,0.0433,42001.87
D 12,0.0425,43201.87
D 12,0.0424,44401.87
D 12,0.0423,45601.87
D 12,0.0426,46801.87
D 12,0.0422,48001.87
D 12,0.0415,49201.87
D 12,0.0417,50401.87
D 12,0.0414,51601.87
D 12,0.0414,52801.87
D 12,0.0407,54001.87
D 12,0.0406,55201.87
D 12,0.0405,56401.87
D 12,0.0406,57601.87
D 12,0.0399,58801.87
D 12,0.0389,60001.87
D 12,0.0385,61201.87
D 12,0.0381,62401.87
D 12,0.0375,63601.87
D 12,0.0376,64801.87
D 12,0.0379,66001.87
D 12,0.0378,67201.87
D 12,0.0380,68401.87
D 12,0.0369,69601.87
D 12,0.0375,70801.87
D 12,0.0400,72001.87
E 1,0.0469,2.50
E 1,0.0469,1202.50
E 1,0.0466,2402.50
E 1,0.0472,3602.50
E 1,0.0473,4802.50
E 1,0.0468,6002.50
E 1,0.0473,7202.50
E 1,0.0474,8402.50
E 1,0.0474,9602.50
E 1,0.0465,10802.50
E 1,0.0470,12002.50
E 1,0.0467,13202.50
E 1,0.0468,14402.50
E 1,0.0470,15602.50
E 1,0.0468,16802.50
E 1,0.0465,18002.50
E 1,0.0468,19202.50
E 1,0.0464,20402.50
E 1,0.0464,21602.50
E 1,0.0468,22802.50
E 1,0.0469,24002.50
E 1,0.0459,25202.50
E 1,0.0461,26402.50
E 1,0.0466,27602.50
E 1,0.0459,28802.50
E 1,0.0463,30002.50
E 1,0.0463,31202.50
E 1,0.0458,32402.50
E 1,0.0454,33602.50
E 1,0.0451,34802.50
E 1,0.0451,36002.50
E 1,0.0452,37202.50
E 1,0.0454,38402.50
E 1,0.0457,39602.50
E 1,0.0454,40802.50
E 1,0.0454,42002.50
E 1,0.0446,43202.50
E 1,0.0442,44402.50
E 1,0.0448,45602.50
E 1,0.0451,46802.50
E 1,0.0449,48002.50
E 1,0.0445,49202.50
E 1,0.0442,50402.50
E 1,0.0445,51602.50
E 1,0.0433,52802.50
E 1,0.0437,54002.50
E 1,0.0432,55202.50
E 1,0.0433,56402.50
E 1,0.0437,57602.50
E 1,0.0429,58802.50
E 1,0.0424,60002.50
E 1,0.0424,61202.50
E 1,0.0418,62402.50
E 1,0.0418,63602.50
E 1,0.0416,64802.50
E 1,0.0412,66002.50
E 1,0.0409,67202.50
E 1,0.0406,68402.50
E 1,0.0400,69602.50
E 1,0.0390,70802.50
E 1,0.0386,72002.50
E 2,0.0470,2.52
E 2,0.0473,1202.52
E 2,0.0471,2402.52
E 2,0.0480,3602.52
E 2,0.0478,4802.52
E 2,0.0468,6002.52
E 2,0.0480,7202.52
E 2,0.0477,8402.52
E 2,0.0475,9602.52
E 2,0.0471,10802.52
E 2,0.0478,12002.52
