well,od,time
C 9,0.9130,57601.39
C 9,0.9140,58801.39
C 9,0.9130,60001.39
C 9,0.9120,61201.39
C 9,0.9120,62401.39
C 9,0.9110,63601.39
C 9,0.9110,64801.39
C 9,0.9080,66001.39
C 9,0.9070,67201.39
C 9,0.9050,68401.39
C 9,0.9050,69601.39
C 9,0.9010,70801.39
C 9,0.9000,72001.39
C 10,0.0464,1.42
C 10,0.0461,1201.41
C 10,0.0466,2401.41
C 10,0.0458,3601.41
C 10,0.0468,4801.41
C 10,0.0466,6001.41
C 10,0.0463,7201.41
C 10,0.0461,8401.41
C 10,0.0462,9601.41
C 10,0.0453,10801.41
C 10,0.0470,12001.41
C 10,0.0463,13201.41
C 10,0.0459,14401.41
C 10,0.0454,15601.41
C 10,0.0468,16801.41
C 10,0.0455,18001.41
C 10,0.0462,19201.41
C 10,0.0455,20401.41
C 10,0.0456,21601.41
C 10,0.0459,22801.41
C 10,0.0463,24001.41
C 10,0.0454,25201.41
C 10,0.0462,26401.41
C 10,0.0460,27601.41
C 10,0.0460,28801.41
C 10,0.0459,30001.41
C 10,0.0455,31201.41
C 10,0.0458,32401.41
C 10,0.0462,33601.41
C 10,0.0458,34801.41
C 10,0.0456,36001.41
C 10,0.0452,37201.41
C 10,0.0454,38401.41
C 10,0.0468,39601.41
C 10,0.0457,40801.41
C 10,0.0466,42001.41
C 10,0.0455,43201.41
C 10,0.0458,44401.41
C 10,0.0461,45601.41
C 10,0.0460,46801.41
C 10,0.0456,48001.41
C 10,0.0452,49201.41
C 10,0.0457,50401.41
C 10,0.0450,51601.41
C 10,0.0448,52801.41
C 10,0.0455,54001.41
C 10,0.0455,55201.41
C 10,0.0456,56401.41
C 10,0.0449,57601.41
C 10,0.0460,58801.41
C 10,0.0451,60001.41
C 10,0.0443,61201.41
C 10,0.0450,62401.41
C 10,0.0447,63601.41
C 10,0.0451,64801.41
C 10,0.0448,66001.41
C 10,0.0453,67201.41
C 10,0.0442,68401.41
C 10,0.0444,69601.41
C 10,0.0445,70801.41
C 10,0.0441,72001.41
C 11,0.0469,1.43
C 11,0.0465,1201.42
C 11,0.0467,2401.42
C 11,0.0463,3601.42
C 11,0.0470,4801.42
C 11,0.0474,6001.42
C 11,0.0463,7201.42
C 11,0.0460,8401.42
C 11,0.0471,9601.42
C 11,0.0460,10801.42
C 11,0.0465,12001.42
C 11,0.0464,13201.42
C 11,0.0464,14401.42
C 11,0.0457,15601.42
C 11,0.0469,16801.42
C 11,0.0462,18001.42
C 11,0.0466,19201.42
C 11,0.0453,20401.42
C 11,0.0465,21601.42
C 11,0.0463,22801.42
C 11,0.0465,24001.42
C 11,0.0455,25201.42
C 11,0.0463,26401.42
C 11,0.0451,27601.42
C 11,0.0459,28801.42
C 11,0.0457,30001.42
C 11,0.0451,31201.42
C 11,0.0460,32401.42
C 11,0.0460,33601.42
C 11,0.0462,34801.42
C 11,0.0458,36001.42
C 11,0.0449,37201.42
C 11,0.0449,38401.42
C 11,0.0457,39601.42
C 11,0.0455,40801.42
C 11,0.0463,42001.42
C 11,0.0453,43201.42
C 11,0.0451,44401.42
C 11,0.0449,45601.42
C 11,0.0457,46801.42
C 11,0.0450,48001.42
C 11,0.0439,49201.42
C 11,0.0445,50401.42
C 11,0.0447,51601.42
C 11,0.0448,52801.42
C 11,0.0450,54001.42
C 11,0.0447,55201.42
C 11,0.0443,56401.42
C 11,0.0444,57601.42
C 11,0.0452,58801.42
C 11,0.0445,60001.42
C 11,0.0437,61201.42
C 11,0.0440,62401.42
C 11,0.0437,63601.42
C 11,0.0434,64801.42
C 11,0.0434,66001.42
C 11,0.0443,67201.42
C 11,0.0432,68401.42
C 11,0.0426,69601.42
C 11,0.0428,70801.42
C 11,0.0432,72001.42
C 12,0.0456,1.45
C 12,0.0450,1201.44
C 12,0.0454,2401.44
C 12,0.0448,3601.44
C 12,0.0455,4801.44
C 12,0.0456,6001.44
C 12,0.0449,7201.44
C 12,0.0452,8401.44
C 12,0.0458,9601.44
C 12,0.0446,10801.44
C 12,0.0458,12001.44
C 12,0.0454,13201.44
C 12,0.0455,14401.44
C 12,0.0445,15601.44
C 12,0.0451,16801.44
C 12,0.0446,18001.44
C 12,0.0450,19201.44
C 12,0.0442,20401.44
C 12,0.0453,21601.44
C 12,0.0446,22801.44
C 12,0.0442,24001.44
C 12,0.0442,25201.44
C 12,0.0439,26401.44
C 12,0.0446,27601.44
C 12,0.0437,28801.44
C 12,0.0442,30001.44
C 12,0.0436,31201.44
C 12,0.0439,32401.44
C 12,0.0437,33601.44
C 12,0.0440,34801.44
C 12,0.0437,36001.44
C 12,0.0428,37201.44
C 12,0.0430,38401.44
C 12,0.0440,39601.44
C 12,0.0437,40801.44
C 12,0.0437,42001.44
C 12,0.0423,43201.44
C 12,0.0422,44401.44
C 12,0.0433,45601.44
C 12,0.0429,46801.44
C 12,0.0427,48001.44
C 12,0.0415,49201.44
C 12,0.0418,50401.44
C 12,0.0412,51601.44
C 12,0.0414,52801.44
C 12,0.0416,54001.44
C 12,0.0416,55201.44
C 12,0.0401,56401.44
C 12,0.0403,57601.44
C 12,0.0404,58801.44
C 12,0.0399,60001.44
C 12,0.0394,61201.44
C 12,0.0392,62401.44
C 12,0.0386,63601.44
C 12,0.0370,64801.44
C 12,0.0373,66001.44
C 12,0.0374,67201.44
C 12,0.0368,68401.44
C 12,0.0379,69601.44
C 12,0.0378,70801.44
C 12,0.0384,72001.44
D 1,0.0471,2.08
D 1,0.0471,1202.07
D 1,0.0472,2402.07
D 1,0.0467,3602.07
D 1,0.0466,4802.07
D 1,0.0465,6002.07
D 1,0.0470,7202.07
D 1,0.0458,8402.07
D 1,0.0464,9602.07
D 1,0.0466,10802.07
D 1,0.0469,12002.07
D 1,0.0466,13202.07
D 1,0.0468,14402.07
D 1,0.0459,15602.07
D 1,0.0471,16802.07
D 1,0.0462,18002.07
D 1,0.0469,19202.07
D 1,0.0459,20402.07
D 1,0.0466,21602.07
D 1,0.0462,22802.07
D 1,0.0469,24002.07
D 1,0.0460,25202.07
D 1,0.0454,26402.07
D 1,0.0459,27602.07
D 1,0.0461,28802.07
D 1,0.0458,30002.07
D 1,0.0456,31202.07
D 1,0.0459,32402.07
D 1,0.0459,33602.07
D 1,0.0458,34802.07
D 1,0.0456,36002.07
D 1,0.0440,37202.07
D 1,0.0454,38402.07
D 1,0.0454,39602.07
D 1,0.0450,40802.07
D 1,0.0458,42002.07
D 1,0.0451,43202.07
D 1,0.0441,44402.07
D 1,0.0449,45602.07
D 1,0.0448,46802.07
D 1,0.0449,48002.07
D 1,0.0438,49202.07
D 1,0.0439,50402.07
D 1,0.0441,51602.07
D 1,0.0435,52802.07
D 1,0.0445,54002.07
D 1,0.0439,55202.07
D 1,0.0441,56402.07
D 1,0.0439,57602.07
D 1,0.0433,58802.07
D 1,0.0426,60002.07
D 1,0.0418,61202.07
D 1,0.0422,62402.07
D 1,0.0426,63602.07
D 1,0.0418,64802.07
D 1,0.0425,66002.07
D 1,0.0415,67202.07
D 1,0.0407,68402.07
D 1,0.0408,69602.07
D 1,0.0398,70802.07
D 1,0.0396,72002.07
D 2,0.0485,2.06
D 2,0.0479,1202.05
D 2,0.0484,2402.05
D 2,0.0472,3602.05
D 2,0.0484,4802.05
D 2,0.0490,6002.05
D 2,0.0480,7202.05
D 2,0.0479,8402.05
D 2,0.0480,9602.05
D 2,0.0475,10802.05
D 2,0.0488,12002.05
D 2,0.0483,13202.05
D 2,0.0479,14402.05
D 2,0.0476,15602.05
D 2,0.0483,16802.05
D 2,0.0482,18002.05
D 2,0.0484,19202.05
D 2,0.0476,20402.05
D 2,0.0481,21602.05
D 2,0.0481,22802.05
D 2,0.0486,24002.05
D 2,0.0480,25202.05
D 2,0.0477,26402.05
D 2,0.0480,27602.05
D 2,0.0477,28802.05
D 2,0.0480,30002.05
D 2,0.0477,31202.05
D 2,0.0482,32402.05
D 2,0.0481,33602.05
D 2,0.0482,34802.05
D 2,0.0479,36002.05
D 2,0.0462,37202.05
D 2,0.0476,38402.05
D 2,0.0477,39602.05
D 2,0.0472,40802.05
D 2,0.0487,42002.05
D 2,0.0475,43202.05
D 2,0.0476,44402.05
D 2,0.0479,45602.05
D 2,0.0478,46802.05
D 2,0.0477,48002.05
D 2,0.0468,49202.05
D 2,0.0471,50402.05
D 2,0.0475,51602.05
D 2,0.0469,52802.05
D 2,0.0474,54002.05
D 2,0.0471,55202.05
D 2,0.0474,56402.05
D 2,0.0469,57602.05
D 2,0.0470,58802.05
D 2,0.0464,60002.05
D 2,0.0460,61202.05
D 2,0.0464,62402.05
D 2,0.0464,63602.05
D 2,0.0464,64802.05
D 2,0.0462,66002.05
D 2,0.0470,67202.05
D 2,0.0453,68402.05
D 2,0.0454,69602.05
D 2,0.0455,70802.05
D 2,0.0458,72002.05
D 3,0.0524,2.04
D 3,0.0534,1202.03
D 3,0.0527,2402.03
D 3,0.0516,3602.03
D 3,0.0531,4802.03
D 3,0.0538,6002.03
D 3,0.0551,7202.03
D 3,0.0578,8402.03
D 3,0.0638,9602.03
D 3,0.0732,10802.03
D 3,0.0907,12002.03
D 3,0.1220,13202.03
D 3,0.2000,14402.03
D 3,0.2890,15602.03
D 3,0.3670,16802.03
D 3,0.4590,18002.03
D 3,0.4870,19202.03
D 3,0.4870,20402.03
D 3,0.4690,21602.03
D 3,0.4590,22802.03
D 3,0.5010,24002.03
D 3,0.5580,25202.03
D 3,0.6660,26402.03
D 3,0.7900,27602.03
D 3,0.8670,28802.03
D 3,0.9490,30002.03
D 3,0.9980,31202.03
D 3,1.0200,32402.03
D 3,1.0300,33602.03
D 3,1.0300,34802.03
D 3,1.0300,36002.03
D 3,1.0300,37202.03
D 3,1.0300,38402.03
D 3,1.0300,39602.03
D 3,1.0300,40802.03
D 3,1.0300,42002.03
D 3,1.0300,43202.03
D 3,1.0200,44402.03
D 3,1.0200,45602.03
D 3,1.0100,46802.03
D 3,0.9790,48002.03
D 3,0.9760,49202.03
D 3,0.9750,50402.03
D 3,0.9750,51602.03
D 3,0.9750,52802.03
D 3,0.9750,54002.03
D 3,0.9760,55202.03
D 3,0.9740,56402.03
D 3,0.9730,57602.03
D 3,0.9740,58802.03
D 3,0.9730,60002.03
D 3,0.9710,61202.03
D 3,0.9720,62402.03
D 3,0.9700,63602.03
D 3,0.9700,64802.03
D 3,0.9680,66002.03
D 3,0.9670,67202.03
D 3,0.9650,68402.03
D 3,0.9640,69602.03
D 3,0.9620,70802.03
D 3,0.9600,72002.03
D 4,0.0526,2.02
D 4,0.0539,1202.02
D 4,0.0528,2402.02
D 4,0.0524,3602.02
D 4,0.0537,4802.02
D 4,0.0540,6002.02
D 4,0.0556,7202.02
D 4,0.0583,8402.02
D 4,0.0632,9602.02
D 4,0.0716,10802.02
D 4,0.0878,12002.02
D 4,0.1200,13202.02
D 4,0.1950,14402.02
D 4,0.2830,15602.02
D 4,0.3690,16802.02
D 4,0.4650,18002.02
D 4,0.4980,19202.02
D 4,0.4890,20402.02
D 4,0.4740,21602.02
D 4,0.4670,22802.02
D 4,0.5100,24002.02
D 4,0.5780,25202.02
D 4,0.6760,26402.02
D 4,0.8120,27602.02
D 4,0.8950,28802.02
D 4,0.9580,30002.02
D 4,1.0200,31202.02
D 4,1.0400,32402.02
D 4,1.0500,33602.02
D 4,1.0500,34802.02
D 4,1.0600,36002.02
D 4,1.0600,37202.02
D 4,1.0600,38402.02
D 4,1.0600,39602.02
D 4,1.0500,40802.02
D 4,1.0500,42002.02
D 4,1.0500,43202.02
D 4,1.0500,44402.02
D 4,1.0500,45602.02
D 4,1.0400,46802.02
D 4,1.0400,48002.02
D 4,1.0400,49202.02
D 4,1.0400,50402.02
D 4,1.0400,51602.02
D 4,1.0300,52802.02
D 4,1.0300,54002.02
D 4,1.0300,55202.02
D 4,1.0300,56402.02
D 4,1.0300,57602.02
D 4,1.0200,58802.02
D 4,1.0100,60002.02
D 4,1.0100,61202.02
D 4,1.0000,62402.02
D 4,1.0000,63602.02
D 4,1.0000,64802.02
D 4,1.0000,66002.02
D 4,1.0000,67202.02
D 4,0.9970,68402.02
D 4,0.9970,69602.02
D 4,0.9960,70802.02
D 4,0.9940,72002.02
D 5,0.0516,2.01
D 5,0.0539,1202.00
D 5,0.0529,2402.00
D 5,0.0520,3602.00
D 5,0.0533,4802.00
D 5,0.0544,6002.00
D 5,0.0578,7202.00
D 5,0.0618,8402.00
D 5,0.0711,9602.00
D 5,0.0853,10802.00
D 5,0.1110,12002.00
D 5,0.1670,13202.00
D 5,0.2720,14402.00
D 5,0.3870,15602.00
D 5,0.4750,16802.00
D 5,0.5380,18002.00
D 5,0.5980,19202.00
D 5,0.6380,20402.00
D 5,0.6840,21602.00
D 5,0.7490,22802.00
D 5,0.8270,24002.00
D 5,0.8860,25202.00
D 5,0.9250,26402.00
D 5,0.9720,27602.00
D 5,1.0000,28802.00
D 5,1.0200,30002.00
D 5,1.0300,31202.00
D 5,1.0500,32402.00
D 5,1.0700,33602.00
D 5,1.0700,34802.00
D 5,1.0600,36002.00
D 5,1.0600,37202.00
D 5,1.0600,38402.00
D 5,1.0400,39602.00
D 5,1.0400,40802.00
D 5,1.0400,42002.00
D 5,1.0300,43202.00
D 5,1.0300,44402.00
D 5,1.0300,45602.00
D 5,1.0300,46802.00
D 5,1.0300,48002.00
D 5,1.0800,49202.00
D 5,1.0700,50402.00
D 5,1.0700,51602.00
D 5,1.0700,52802.00
D 5,1.0600,54002.00
D 5,1.0600,55202.00
D 5,1.0600,56402.00
D 5,1.0600,57602.00
D 5,1.0600,58802.00
D 5,1.0600,60002.00
D 5,1.0500,61202.00
D 5,1.0500,62402.00
D 5,1.0500,63602.00
D 5,1.0500,64802.00
D 5,1.0500,66002.00
D 5,1.0500,67202.00
D 5,1.0400,68402.00
D 5,1.0500,69602.00
D 5,1.0400,70802.00
D 5,1.0400,72002.00
D 6,0.0503,1.99
D 6,0.0526,1201.98
D 6,0.0517,2401.98
D 6,0.0500,3601.98
D 6,0.0519,4801.98
D 6,0.0523,6001.98
D 6,0.0539,7201.98
D 6,0.0557,8401.98
D 6,0.0601,9601.98
D 6,0.0670,10801.98
D 6,0.0792,12001.98
D 6,0.1060,13201.98
D 6,0.1370,14401.98
D 6,0.1780,15601.98
D 6,0.2460,16801.98
D 6,0.2850,18001.98
D 6,0.2760,19201.98
D 6,0.2630,20401.98
D 6,0.2560,21601.98
D 6,0.2520,22801.98
D 6,0.2590,24001.98
D 6,0.3390,25201.98
D 6,0.4190,26401.98
D 6,0.4510,27601.98
D 6,0.4840,28801.98
D 6,0.5350,30001.98
D 6,0.5710,31201.98
D 6,0.6300,32401.98
D 6,0.6880,33601.98
D 6,0.7550,34801.98
D 6,0.8030,36001.98
D 6,0.8360,37201.98
D 6,0.8570,38401.98
D 6,0.8890,39601.98
D 6,0.9170,40801.98
D 6,0.9270,42001.98
D 6,0.9300,43201.98
D 6,0.9340,44401.98
D 6,0.9340,45601.98
D 6,0.9340,46801.98
D 6,0.9340,48001.98
D 6,0.9300,49201.98
D 6,0.9300,50401.98
D 6,0.9300,51601.98
D 6,0.9290,52801.98
D 6,0.9280,54001.98
D 6,0.9270,55201.98
D 6,0.9260,56401.98
D 6,0.9240,57601.98
D 6,0.9250,58801.98
D 6,0.9220,60001.98
D 6,0.9200,61201.98
D 6,0.9190,62401.98
D 6,0.9170,63601.98
D 6,0.9150,64801.98
D 6,0.9130,66001.98
D 6,0.9100,67201.98
D 6,0.9080,68401.98
D 6,0.9100,69601.98
D 6,0.9100,70801.98
D 6,0.9080,72001.98
D 7,0.0477,1.97
D 7,0.0501,1201.96
D 7,0.0492,2401.96
D 7,0.0488,3601.96
D 7,0.0503,4801.96
D 7,0.0509,6001.96
D 7,0.0521,7201.96
D 7,0.0540,8401.96
D 7,0.0587,9601.96
D 7,0.0652,10801.96
D 7,0.0791,12001.96
D 7,0.0989,13201.96
D 7,0.1490,14401.96
D 7,0.2290,15601.96
D 7,0.3470,16801.96
D 7,0.4480,18001.96
D 7,0.5080,19201.96
D 7,0.5420,20401.96
D 7,0.5650,21601.96
D 7,0.5820,22801.96
D 7,0.6440,24001.96
D 7,0.7440,25201.96
D 7,0.8070,26401.96
D 7,0.8730,27601.96
D 7,0.9560,28801.96
D 7,1.0000,30001.96
D 7,1.0200,31201.96
D 7,1.0400,32401.96
D 7,1.0600,33601.96
D 7,1.0700,34801.96
D 7,1.0500,36001.96
D 7,1.0500,37201.96
D 7,1.0500,38401.96
D 7,1.0400,39601.96
D 7,1.0400,40801.96
D 7,1.0400,42001.96
D 7,1.0400,43201.96
D 7,1.0400,44401.96
D 7,1.0300,45601.96
D 7,1.0300,46801.96
D 7,1.0300,48001.96
D 7,1.0300,49201.96
D 7,1.0300,50401.96
D 7,1.0200,51601.96
D 7,1.0200,52801.96
D 7,1.0200,54001.96
D 7,1.0100,55201.96
D 7,1.0100,56401.96
D 7,1.0100,57601.96
D 7,1.0100,58801.96
D 7,1.0100,60001.96
D 7,1.0000,61201.96
D 7,1.0000,62401.96
D 7,1.0000,63601.96
D 7,1.0000,64801.96
D 7,1.0000,66001.96
D 7,1.0000,67201.96
D 7,1.0000,68401.96
D 7,0.9990,69601.96
D 7,0.9990,70801.96
D 7,0.9990,72001.96
D 8,0.0512,1.95
D 8,0.0527,1201.94
D 8,0.0531,2401.94
D 8,0.0521,3601.94
D 8,0.0532,4801.94
D 8,0.0547,6001.94
D 8,0.0568,7201.94
D 8,0.0592,8401.94
D 8,0.0656,9601.94
D 8,0.0731,10801.94
D 8,0.0913,12001.94
D 8,0.1270,13201.94
D 8,0.2140,14401.94
D 8,0.3070,15601.94
D 8,0.4300,16801.94
D 8,0.5110,18001.94
D 8,0.5590,19201.94
D 8,0.5810,20401.94
D 8,0.6030,21601.94
D 8,0.6340,22801.94
D 8,0.6750,24001.94
D 8,0.6730,25201.94
D 8,0.6280,26401.94
D 8,0.6270,27601.94
D 8,0.7150,28801.94
D 8,0.8150,30001.94
D 8,0.8870,31201.94
D 8,0.9490,32401.94
D 8,1.0100,33601.94
D 8,1.0400,34801.94
D 8,1.0500,36001.94
D 8,1.0500,37201.94
D 8,1.0500,38401.94
D 8,1.0500,39601.94
D 8,1.0500,40801.94
D 8,1.0400,42001.94
D 8,1.0400,43201.94
D 8,1.0400,44401.94
D 8,1.0400,45601.94
D 8,1.0400,46801.94
D 8,1.0400,48001.94
D 8,1.0300,49201.94
D 8,1.0300,50401.94
D 8,1.0300,51601.94
D 8,1.0200,52801.94
D 8,1.0200,54001.94
D 8,1.0200,55201.94
D 8,1.0200,56401.94
D 8,1.0200,57601.94
D 8,1.0100,58801.94
D 8,1.0100,60001.94
D 8,1.0100,61201.94
D 8,1.0100,62401.94
D 8,1.0100,63601.94
D 8,1.0100,64801.94
D 8,1.0000,66001.94
D 8,1.0000,67201.94
D 8,1.0000,68401.94
D 8,1.0000,69601.94
D 8,0.9990,70801.94
D 8,0.9980,72001.94
D 9,0.0512,1.93
D 9,0.0526,1201.93
D 9,0.0519,2401.93
D 9,0.0510,3601.93
D 9,0.0517,4801.93
D 9,0.0526,6001.93
D 9,0.0539,7201.93
D 9,0.0566,8401.93
D 9,0.0627,9601.93
D 9,0.0716,10801.93
D 9,0.0882,12001.93
D 9,0.1190,13201.93
D 9,0.1960,14401.93
D 9,0.2750,15601.93
D 9,0.3520,16801.93
D 9,0.4480,18001.93
D 9,0.4650,19201.93
D 9,0.4570,20401.93
D 9,0.4520,21601.93
D 9,0.4550,22801.93
D 9,0.5050,24001.93
D 9,0.5830,25201.93
D 9,0.7100,26401.93
D 9,0.8290,27601.93
D 9,0.8960,28801.93
D 9,0.9800,30001.93
D 9,1.0100,31201.93
D 9,1.0300,32401.93
D 9,1.0400,33601.93
D 9,1.0400,34801.93
D 9,1.0400,36001.93
D 9,1.0400,37201.93
D 9,1.0400,38401.93
D 9,1.0400,39601.93
D 9,1.0300,40801.93
D 9,1.0300,42001.93
D 9,1.0300,43201.93
D 9,1.0300,44401.93
D 9,1.0300,45601.93
D 9,1.0300,46801.93
D 9,1.0200,48001.93
D 9,1.0200,49201.93
D 9,1.0200,50401.93
D 9,1.0200,51601.93
D 9,1.0200,52801.93
D 9,1.0200,54001.93
D 9,1.0200,55201.93
D 9,1.0200,56401.93
D 9,1.0100,57601.93
D 9,1.0100,58801.93
D 9,1.0100,60001.93
D 9,1.0600,61201.93
D 9,0.9810,62401.93
D 9,0.9810,63601.93
D 9,0.9800,64801.93
D 9,0.9780,66001.93
D 9,0.9770,67201.93
D 9,0.9750,68401.93
D 9,0.9730,69601.93
D 9,0.9740,70801.93
D 9,0.9730,72001.93
D 10,0.0477,1.92
D 10,0.0474,1201.91
D 10,0.0480,2401.91
D 10,0.0463,3601.91
D 10,0.0475,4801.91
D 10,0.0476,6001.91
D 10,0.0471,7201.91
D 10,0.0471,8401.91
D 10,0.0476,9601.91
D 10,0.0471,10801.91
D 10,0.0476,12001.91
D 10,0.0473,13201.91
D 10,0.0476,14401.91
D 10,0.0461,15601.91
D 10,0.0481,16801.91
D 10,0.0472,18001.91
D 10,0.0479,19201.91
D 10,0.0472,20401.91
D 10,0.0472,21601.91
D 10,0.0466,22801.91
D 10,0.0480,24001.91
D 10,0.0473,25201.91
D 10,0.0476,26401.91
D 10,0.0470,27601.91
D 10,0.0467,28801.91
D 10,0.0473,30001.91
D 10,0.0469,31201.91
D 10,0.0477,32401.91
D 10,0.0483,33601.91
D 10,0.0477,34801.91
D 10,0.0484,36001.91
D 10,0.0489,37201.91
D 10,0.0513,38401.91
D 10,0.0534,39601.91
D 10,0.0554,40801.91
D 10,0.0610,42001.91
D 10,0.0673,43201.91
D 10,0.0773,44401.91
D 10,0.0962,45601.91
D 10,0.1200,46801.91
D 10,0.1600,48001.91
D 10,0.1720,49201.91
D 10,0.1870,50401.91
D 10,0.1880,51601.91
D 10,0.1920,52801.91
D 10,0.2100,54001.91
D 10,0.2270,55201.91
D 10,0.2580,56401.91
D 10,0.3120,57601.91
D 10,0.3620,58801.91
D 10,0.4130,60001.91
D 10,0.4500,61201.91
D 10,0.4970,62401.91
D 10,0.5290,63601.91
D 10,0.5770,64801.91
D 10,0.6200,66001.91
D 10,0.6500,67201.91
D 10,0.6610,68401.91
D 10,0.6700,69601.91
D 10,0.6770,70801.91
D 10,0.6780,72001.91
D 11,0.0476,1.90
D 11,0.0474,1201.89
D 11,0.0478,2401.89
D 11,0.0467,3601.89
D 11,0.0476,4801.89
D 11,0.0478,6001.89
D 11,0.0478,7201.89
D 11,0.0471,8401.89
D 11,0.0474,9601.89
D 11,0.0472,10801.89
D 11,0.0478,12001.89
D 11,0.0476,13201.89
D 11,0.0475,14401.89
D 11,0.0470,15601.89
D 11,0.0478,16801.89
D 11,0.0471,18001.89
D 11,0.0478,19201.89
D 11,0.0471,20401.89
D 11,0.0475,21601.89
D 11,0.0473,22801.89
D 11,0.0473,24001.89
D 11,0.0462,25201.89
D 11,0.0468,26401.89
D 11,0.0464,27601.89
D 11,0.0471,28801.89
D 11,0.0465,30001.89
D 11,0.0470,31201.89
D 11,0.0474,32401.89
D 11,0.0473,33601.89
D 11,0.0470,34801.89
D 11,0.0466,36001.89
D 11,0.0460,37201.89
D 11,0.0469,38401.89
D 11,0.0475,39601.89
D 11,0.0469,40801.89
D 11,0.0474,42001.89
D 11,0.0463,43201.89
D 11,0.0466,44401.89
D 11,0.0468,45601.89
D 11,0.0463,46801.89
D 11,0.0464,48001.89
D 11,0.0455,49201.89
D 11,0.0464,50401.89
D 11,0.0464,51601.89
D 11,0.0460,52801.89
D 11,0.0464,54001.89
D 11,0.0465,55201.89
D 11,0.0461,56401.89
D 11,0.0461,57601.89
D 11,0.0463,58801.89
D 11,0.0452,60001.89
D 11,0.0452,61201.89
D 11,0.0454,62401.89
D 11,0.0452,63601.89
D 11,0.0449,64801.89
D 11,0.0452,66001.89
D 11,0.0451,67201.89
D 11,0.0439,68401.89
D 11,0.0448,69601.89
D 11,0.0444,70801.89
D 11,0.0445,72001.89
D 12,0.0463,1.88
D 12,0.0462,1201.87
D 12,0.0470,2401.87
D 12,0.0464,3601.87
D 12,0.0472,4801.87
D 12,0.0468,6001.87
D 12,0.0467,7201.87
D 12,0.0468,8401.87
D 12,0.0469,9601.87
D 12,0.0461,10801.87
D 12,0.0469,12001.87
D 12,0.0468,13201.87
D 12,0.0472,14401.87
D 12,0.0459,15601.87
D 12,0.0469,16801.87
D 12,0.0462,18001.87
D 12,0.0472,19201.87
D 12,0.0461,20401.87
D 12,0.0468,21601.87
D 12,0.0464,22801.87
D 12,0.0463,24001.87
D 12,0.0452,25201.87
D 12,0.0458,26401.87
D 12,0.0454,27601.87
D 12,0.0451,28801.87
D 12,0.0451,30001.87
D 12,0.0450,31201.87
D 12,0.0459,32401.87
D 12,0.0448,33601.87
D 12,0.0454,34801.87
D 12,0.0448,36001.87
D 12,0.0439,37201.87
D 12,0.0445,38401.87
D 12,0.0450,39601.87
D 12,0.0444,40801.87
D 12,0.0450,42001.87
D 12,0.0446,43201.87
D 12,0.0445,44401.87
D 12,0.0446,45601.87
D 12,0.0437,46801.87
D 12,0.0441,48001.87
D 12,0.0423,49201.87
D 12,0.0433,50401.87
D 12,0.0426,51601.87
D 12,0.0426,52801.87
D 12,0.0425,54001.87
D 12,0.0423,55201.87
D 12,0.0422,56401.87
D 12,0.0409,57601.87
D 12,0.0418,58801.87
D 12,0.0402,60001.87
D 12,0.0402,61201.87
D 12,0.0402,62401.87
D 12,0.0393,63601.87
D 12,0.0386,64801.87
D 12,0.0384,66001.87
D 12,0.0383,67201.87
D 12,0.0381,68401.87
D 12,0.0381,69601.87
D 12,0.0389,70801.87
D 12,0.0391,72001.87
E 1,0.0465,2.51
E 1,0.0463,1202.50
E 1,0.0467,2402.50
E 1,0.0465,3602.50
E 1,0.0465,4802.50
E 1,0.0460,6002.50
E 1,0.0462,7202.50
E 1,0.0458,8402.50
E 1,0.0462,9602.50
E 1,0.0456,10802.50
E 1,0.0465,12002.50
E 1,0.0467,13202.50
E 1,0.0458,14402.50
E 1,0.0452,15602.50
E 1,0.0466,16802.50
E 1,0.0452,18002.50
E 1,0.0458,19202.50
E 1,0.0453,20402.50
E 1,0.0454,21602.50
E 1,0.0455,22802.50
E 1,0.0457,24002.50
E 1,0.0448,25202.50
E 1,0.0446,26402.50
E 1,0.0448,27602.50
E 1,0.0446,28802.50
E 1,0.0442,30002.50
E 1,0.0443,31202.50
E 1,0.0448,32402.50
E 1,0.0447,33602.50
E 1,0.0450,34802.50
E 1,0.0442,36002.50
E 1,0.0435,37202.50
E 1,0.0439,38402.50
E 1,0.0444,39602.50
E 1,0.0433,40802.50
E 1,0.0445,42002.50
E 1,0.0431,43202.50
E 1,0.0434,44402.50
E 1,0.0428,45602.50
E 1,0.0435,46802.50
E 1,0.0431,48002.50
E 1,0.0421,49202.50
E 1,0.0428,50402.50
E 1,0.0418,51602.50
E 1,0.0422,52802.50
E 1,0.0419,54002.50
E 1,0.0421,55202.50
E 1,0.0422,56402.50
E 1,0.0414,57602.50
E 1,0.0421,58802.50
E 1,0.0413,60002.50
E 1,0.0402,61202.50
E 1,0.0408,62402.50
E 1,0.0401,63602.50
E 1,0.0397,64802.50
E 1,0.0398,66002.50
E 1,0.0392,67202.50
E 1,0.0373,68402.50
E 1,0.0381,69602.50
E 1,0.0376,70802.50
E 1,0.0386,72002.50
E 2,0.0476,2.53
E 2,0.0474,1202.52
E 2,0.0484,2402.52
E 2,0.0473,3602.52
E 2,0.0479,4802.52
E 2,0.0474,6002.52
E 2,0.0472,7202.52
E 2,0.0476,8402.52
E 2,0.0477,9602.52
E 2,0.0472,10802.52
E 2,0.0478,12002.52
